股票代码,股票名称,当前状态,最近提交日期,ret20,ret40,ret120,MA20距离,MA30_5日斜率,淘汰日期,淘汰原因
002743,ST富煌,已淘汰,2026-09-02,0.27,0.33684210526315805,-0.09447415329768272,0.08931060362388776,0.05136551286122604,2026-09-15,硬规则：ST/*ST/SST/S*ST股票不得进入或保留在当前观察池
000007,全新好,活跃,2026-09-02,-0.06672369546621038,0.23137697516930023,-0.21227436823104695,-0.09629322841167953,0.030007434944238076,,
000011,深物业A,活跃,2026-09-04,0.003640776699028958,0.21796759941089827,-0.030480656506447823,-0.043156311465926134,0.017041826309067698,,
000017,深中华A,活跃,2026-09-04,0.19071310116086226,0.40784313725490207,0.07646176911544234,-0.20288648348598393,0.04227115716753027,,
000020,深华发Ａ,活跃,2026-09-02,-0.01040832666132907,0.2650972364380757,-0.3477572559366755,-0.040111831631266415,0.038296560038128424,,
000026,飞亚达,活跃,2026-09-02,-0.20957309184993544,0.12453987730061344,0.3418740849194728,-0.07968067480042196,0.022030422150059792,,
000048,京基智农,活跃,2026-09-02,-0.1423125794155019,0.0014836795252226587,0.016566265060240948,-0.08480780964002443,0.022292410509933358,,
000059,华锦股份,活跃,2026-09-02,0.17136659436008683,0.23006833712984065,0.009345794392523477,-0.0061654550473911884,0.0339572192513371,,
000062,深圳华强,活跃,2026-09-07,-0.06341873162536737,-0.021071115013169495,-0.16510670160988394,-0.038005262930848493,0.007570285185934056,,
000070,特发信息,活跃,2026-09-12,0.08859934853420204,0.21527272727272728,0.1588072122052706,0.05236640740624132,0.04342072801489216,,
000428,华天酒店,活跃,2026-09-10,-0.03738317757009346,0.35973597359735976,0.11956521739130443,-0.09131010145566842,0.027548421946137713,,
000505,京粮控股,活跃,2026-09-02,-0.06332842415316642,0.20912547528517123,-0.03490136570561453,-0.11080041943376451,0.03826569973769489,,
000506,招金黄金,活跃,2026-09-02,0.017278617710583255,0.5912162162162162,0.16656346749226025,-0.06331568349615935,0.044576496355606565,,
000510,新金路,活跃,2026-09-12,0.05055849500293941,0.15290322580645177,0.21317040054310943,0.057959860280623055,0.03287161886083201,,
000517,荣安地产,活跃,2026-09-02,-0.13478260869565206,,,-0.10218813444619912,,,
000520,凤凰航运,活跃,2026-09-02,-0.04057279236276867,0.12921348314606718,-0.04739336492891,-0.05964912280701773,0.02068067090050496,,
000523,红棉股份,活跃,2026-09-10,0.06907894736842102,0.19926199261992616,-0.049707602339181256,-0.07958085528178993,0.05506910011604593,,
000526,学大教育,活跃,2026-09-09,-0.017445132245357264,0.12717882504841826,0.10576314122862573,-0.04337940197515311,0.003893653994480273,,
000536,华映科技,活跃,2026-09-02,0.024539877300613577,0.09508196721311468,-0.24263038548752835,-0.04133180252583224,0.013596059113300418,,
000560,我爱我家,活跃,2026-09-09,0.19907407407407396,0.22169811320754707,-0.125,-0.05560619872379213,0.03884018880647333,,
000565,渝三峡Ａ,活跃,2026-09-10,0.10385259631490795,0.2433962264150944,-0.0910344827586207,0.016191210485736462,0.039200614911606424,,
000592,平潭发展,活跃,2026-09-15,0.16129032258064502,0.46125461254612543,-0.219704433497537,0.12133654254566029,0.052215750822993234,,
000596,古井贡酒,活跃,2026-09-02,-0.028764278296988577,-0.025729166666666692,-0.10583173996175899,-0.013599523304805516,0.002437531656255265,,
000603,盛达资源,活跃,2026-09-02,-0.002116722104626545,0.6081871345029239,-0.09638554216867479,-0.07544896758468045,0.04387550301057419,,
000620,盈新发展,活跃,2026-09-02,-0.08504398826979476,0.10247349823321561,0.022950819672131306,-0.03584672435105063,0.027628549501151012,,
000626,远大控股,活跃,2026-09-07,0.09452736318407973,0.41025641025641035,0.11392405063291133,-0.018404907975460016,0.04713173237656454,,
000628,高新发展,活跃,2026-09-03,0.2196358607974187,0.5154639175257731,0.060733613950691545,0.053742458334163024,0.06623437832578216,,
000635,英 力 特,活跃,2026-09-02,0.13145539906103298,0.2151260504201682,-0.13309352517985606,0.03256212510711243,0.03317176613147543,,
000636,风华高科,活跃,2026-09-15,-0.07747834456207903,0.2976083032490975,1.8654708520179373,0.08763900446327266,0.01167681473390747,,
000657,中钨高新,活跃,2026-09-02,-0.14683301343570054,,,-0.0058231953286630445,,,
000670,盈方微,活跃,2026-09-02,-0.06459948320413433,0.26795096322241685,-0.17539863325740312,0.01173840134153159,0.011921093713042286,,
000712,锦龙股份,活跃,2026-09-08,0.10734463276836181,,,-0.09606604252179118,,,
000716,黑芝麻,活跃,2026-09-07,-0.13080895008605853,0.16091954022988508,-0.03441682600382423,-0.05739617358842741,0.023537849644650333,,
000720,新能泰山,活跃,2026-09-02,-0.02067183462532296,0.18068535825545173,-0.0845410628019323,-0.006943534652168237,0.01903745218396935,,
000721,西安饮食,活跃,2026-09-02,-0.09172932330827077,0.04861111111111116,-0.21558441558441555,-0.13349114123807493,0.009371013639486003,,
000722,湖南发展,活跃,2026-09-11,0.08245877061469264,0.007676203768318235,-0.04116865869853925,0.07974726137510735,0.021959888296521957,,
000723,美锦能源,活跃,2026-09-02,0.02824858757062154,0.042979942693409656,-0.28627450980392144,-0.04537109887227908,0.006648099901176874,,
000735,罗 牛 山,活跃,2026-09-09,-0.05016181229773453,0.20040899795501033,-0.13165680473372776,-0.0172442658630505,0.03310427248282055,,
000737,北方铜业,活跃,2026-09-09,-0.03675450762829402,0.07925407925407946,0.0717592592592593,-0.0699698694342148,0.020143851615439745,,
000759,中百集团,活跃,2026-09-10,-0.03433476394849788,-0.004424778761061954,0.21621621621621623,0.004165426956262985,0.024865894620744955,,
000798,中水渔业,活跃,2026-09-10,0.1179775280898876,0.3319946452476572,0.003024193548387011,0.00515203555914745,0.056851038263677545,,
000811,冰轮环境,活跃,2026-09-02,-0.1680787726127777,-0.17619047619047623,1.0105146651909243,-0.06912985548836748,0.009289254251264145,,
000823,超声电子,活跃,2026-09-15,0.5155358275206088,0.7293777134587554,0.7969924812030074,0.4460309777347531,0.08790013819351605,,
000831,中国稀土,活跃,2026-09-02,-0.14930388862217958,0.06575781876503606,0.14371772805507743,-0.06448802893118288,0.014135218820068074,,
000833,粤桂股份,活跃,2026-09-09,-0.08433179723502293,0.042497376705141754,-0.1873210633946829,-0.05773562537048005,0.0162504248741564,,
000859,国风新材,活跃,2026-09-02,0.03429796355841375,0.3310344827586207,0.02659574468085113,0.08323511253297422,0.013813077865656664,,
000887,中鼎股份,活跃,2026-09-02,-0.15673981191222575,0.08592848904267592,0.07723112128146448,-0.09115042112122018,0.01738388874311192,,
000889,中嘉博创,活跃,2026-09-02,-0.030226700251889227,0.013157894736842257,0.19565217391304346,-0.03266331658291444,0.013953488372093092,,
000890,法尔胜,活跃,2026-09-12,0.008130081300813163,0.1961414790996785,-0.4182955433932759,-0.09378806333739342,0.029963354171157697,,
000892,欢瑞世纪,活跃,2026-09-10,0.08629441624365497,,,-0.046452044112732516,,,
000912,泸天化,活跃,2026-09-10,0.06382978723404253,0.16279069767441867,-0.22178988326848248,-0.05493207324276428,0.036092150170648596,,
000930,中粮科技,活跃,2026-09-10,-0.027397260273972712,0.09471365638766516,-0.25820895522388065,-0.05053013659375294,0.03592773702798158,,
000931,中 关 村,活跃,2026-09-02,0.00932400932400923,0.04337349397590362,-0.09791666666666665,-0.10072689511941835,0.016076934370870877,,
000938,紫光股份,活跃,2026-09-04,-0.16254777070063697,,,-0.07051055466794875,,,
000960,锡业股份,活跃,2026-09-02,-0.15694836886719754,,,-0.06307540787050914,,,
000962,东方钽业,活跃,2026-09-02,0.014904187366926891,0.12200863083562186,0.30059117780809474,0.06890913338005134,0.028825213808166383,,
000975,山金国际,活跃,2026-09-02,-0.05635891731553577,,,-0.04774377011150188,,,
000977,浪潮信息,活跃,2026-09-03,-0.15079659133012224,-0.22445296638845014,0.18490435981388953,-0.09446485717672148,-0.005066953072219049,,
000978,桂林旅游,活跃,2026-09-15,0.5964052287581698,0.8025830258302582,0.45603576751117725,0.34148015927502406,0.10387182910547388,,
000980,众泰汽车,活跃,2026-09-15,0.3452380952380951,0.48684210526315774,-0.05439330543933063,0.26116071428571397,0.04107981220657275,,
000981,山子高科,活跃,2026-09-14,0.09025270758122739,0.20799999999999996,-0.27403846153846156,0.11562615441448099,0.005065123010130179,,
000988,华工科技,活跃,2026-09-10,-0.10495757034390352,-0.11444984533804681,-0.10391700947952054,-0.02473683954390382,0.012364620060395959,,
000989,九芝堂,活跃,2026-09-02,-0.08714133900106269,,,-0.041562064156206446,,,
