股票代码,股票名称,当前状态,最近提交日期,ret20,ret40,ret120,MA20距离,MA30_5日斜率,淘汰日期,淘汰原因
000007,全新好,活跃,2026-09-02,0.3539267015706804,0.15446428571428572,-0.08621908127208489,0.1095855144597957,0.05703508600786922,,
000011,深物业A,活跃,2026-09-02,0.0688806888068878,,,0.03594206353936924,,,
000020,深华发Ａ,活跃,2026-09-02,0.1565934065934067,0.2167630057803469,,0.04367227203239277,0.04530891065167486,,
000026,飞亚达,活跃,2026-09-02,0.16042154566744737,,,-0.025756979944946967,,,
000048,京基智农,活跃,2026-09-02,0.08313651393481325,0.04942791762013732,,0.012049256300481037,0.026765512925431834,,
000059,华锦股份,活跃,2026-09-02,0.29801324503311255,,,0.19209325899645213,,,
000062,深圳华强,活跃,2026-09-02,0.05887408680704764,-0.27229769639692847,,0.06083437378912482,0.009207206409632018,,
000428,华天酒店,活跃,2026-09-02,0.08292682926829298,0.43225806451612914,,0.03243808859434938,0.062365406150400426,,
000505,京粮控股,活跃,2026-09-02,0.26607142857142874,,,0.07424242424242422,,,
000506,招金黄金,活跃,2026-09-02,0.34955185659411003,0.5707898658718329,,0.07919930374238482,0.09413108964371064,,
000510,新金路,活跃,2026-09-02,0.058312655086848464,-0.12197632527020075,,0.013244639781433643,0.020319949147155736,,
000517,荣安地产,活跃,2026-09-02,0.051401869158878455,,,-0.007717750826901737,,,
000520,凤凰航运,活跃,2026-09-02,0.06345177664974622,-0.04772727272727273,,0.017360689571445986,0.022854715378080037,,
000523,红棉股份,活跃,2026-09-02,0.1586206896551725,0.2775665399239544,,0.0639645345155162,0.03874119518291286,,
000526,学大教育,活跃,2026-09-02,0.05380281690140842,0.4011235955056178,0.06916261789082578,0.04549773629199039,0.03518984122014923,,
000536,华映科技,活跃,2026-09-02,0.129129129129129,,,0.11045481393975187,,,
000592,平潭发展,活跃,2026-09-02,0.04689863842662634,,,0.05664987020919221,,,
000596,古井贡酒,活跃,2026-09-02,0.0858888888888889,0.3167609808676908,,0.034327655273504565,0.005924770859756512,,
000603,盛达资源,活跃,2026-09-02,0.23156089193825036,0.6266425011327592,,0.021904043494968883,0.09696497340913268,,
000620,盈新发展,活跃,2026-09-02,0.11469534050179209,,,-0.010342084327764622,,,
000626,远大控股,活跃,2026-09-02,0.2321428571428572,,,0.09310260784791624,,,
000628,高新发展,活跃,2026-09-02,0.38010075566750623,,,0.25022818546914927,,,
000635,英 力 特,活跃,2026-09-02,0.23291925465838514,,,0.21147390906316743,,,
000657,中钨高新,活跃,2026-09-02,0.04074525509315685,,,-0.10379055958735683,,,
000670,盈方微,活跃,2026-09-02,0.04519774011299438,0.10944527736131948,-0.08188585607940446,0.042473762062407605,0.034071212796513706,,
000716,黑芝麻,活跃,2026-09-02,0.139240506329114,,,0.04976671850699854,,,
000720,新能泰山,活跃,2026-09-02,0.09243697478991608,0.19631901840490795,-0.11363636363636376,0.022146507666098936,0.03278535400709903,,
000721,西安饮食,活跃,2026-09-02,0.11280487804878048,0.32969034608378855,-0.12679425837320568,0.08212273940112658,0.03369258135398123,,
000723,美锦能源,活跃,2026-09-02,0.09315068493150691,0.18397626112759657,-0.24431818181818177,0.07532677536720134,0.02248234856930509,,
000735,罗 牛 山,活跃,2026-09-02,0.11742424242424243,0.18951612903225823,-0.2247043363994744,0.07029478458049887,0.02414384649596535,,
000737,北方铜业,活跃,2026-09-02,0.037526059763724806,0.18869426751592355,,0.023759728460245988,0.031655234263276544,,
000811,冰轮环境,活跃,2026-09-02,-0.04459082847732454,,,-0.08543018250166734,,,
000831,中国稀土,活跃,2026-09-02,0.1308139534883721,,,-0.0014631516800575062,,,
000859,国风新材,活跃,2026-09-02,0.025492468134414636,,,-0.037258634756594966,,,
000887,中鼎股份,活跃,2026-09-02,0.14377682403433467,0.24751316559391467,0.07189542483660127,0.014658290500666249,0.032226579520697074,,
000889,中嘉博创,活跃,2026-09-02,0.03826530612244916,0.3432343234323434,0.1432584269662922,0.0185185185185186,0.021818816547390485,,
000890,法尔胜,活跃,2026-09-02,0.23014804845222092,,,0.17405266538214526,,,
000892,欢瑞世纪,活跃,2026-09-02,0.2713936430317849,,,0.28,,,
000912,泸天化,活跃,2026-09-02,0.20329670329670324,,,0.12379730596536254,,,
000931,中 关 村,活跃,2026-09-02,0.1646191646191646,,,0.011092150170648463,,,
