股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破原因,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,明显右侧,短周期整理合格,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明
000962,东方钽业,62.91,0.04849999999999999,0.15325389550870772,0.17150837988826795,0.22392996108949403,0.2315974941268597,-0.32988922028121004,0.334535426389478,0.15034583181652722,-0.004588607594936844,0.2020180786209796,0.744219689855588,28290013.6,18888930.1,1.4977033347166655,0.057568702916262225,0.037550971373012686,1.5330815904708122,False,0.09413063477460915,0.03848155859607383,True,3,2,部分收敛/待确认,-0.34632169576059846,0.5624261520283577,0.14047968673519362,54.6696,0.150730936388779,0.003929807035456312,0.02004161103002855,-0.04931110316416665,0.017709146517521868,0.04937447873227674,54.94,47.57,0.14506734619585004,0.32247214631069987,True,1,2026-08-27,沪深主板10%,17,9.99617737003058,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,False,False,False,True,True,True,True,True,False,False,True,True,3,1,0,1,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
001268,联合精密,24.15,0.004158004158004047,0.004158004158004047,-0.07186779400461185,0.0771632471008028,0.3283828382838283,-0.055164319248826255,0.1555023923444976,0.046245226983453534,-0.10522415709522048,0.14412886816447643,0.3208602660410792,2225571.4,3631656.2,0.6128254651417719,0.023436178698471852,0.04037045211773789,0.5805280215867216,True,-0.010597223363180586,-0.015922158337019043,False,3,2,部分收敛/待确认,-0.28039332538736605,0.4716451431779898,-0.029145728643216184,24.03,0.004993757802746357,0.006534305101784321,0.034088055887869784,-0.03100544895948054,0.018619400793828955,-0.01948842874543244,23.57,23.57,0.02460755197284681,0.02460755197284681,True,2,2026-08-26,沪深主板10%,14,10.009813542688928,READY_FOR_BREAKOUT,False,False,5,False,24.63,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002104,恒宝股份,11.8,0.06019766397124893,0.017241379310344973,-0.12786400591278635,0.02519548218940071,0.2266112266112268,0.1694747274529238,-0.2460063897763578,0.10506912442396318,-0.19891378139850646,0.31283422459893045,0.3358619874748909,47354098.4,113531588.6,0.4171006411866591,0.0588358709492057,0.20053301502472584,0.29339742855784223,True,-0.030933150025777567,-0.053368538966234724,False,3,2,部分收敛/待确认,-0.6104324859689666,0.13638486688463336,-0.02527672228646949,11.750399999999999,0.004221132897603619,0.00557970766439575,0.00394328626518603,0.013287995361737304,-0.060335485545569445,-0.007569386038687953,10.85,10.85,0.08755760368663612,0.08755760368663612,True,2,2026-09-02,沪深主板10%,17,10.035842293906793,BREAKOUT_AWAIT_RETEST,False,False,4,False,11.28,2026-09-21,2.6229603196284303,,False,False,True,首次放量突破，仅观察，等待缩量回踩确认,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002107,沃华医药,7.24,0.055393586005830775,0.05232558139534893,0.0584795321637428,0.18688524590163946,0.23549488054607504,0.26573426573426584,0.14195583596214512,0.13271604938271594,-0.025572005383580065,0.12405446293494696,1.0698208370972597,19863205.0,30724704.1,0.6464897085859974,0.030726998851485526,0.04978368285543771,0.617210240164651,True,0.006810778797749606,0.003339625381152622,True,3,2,部分收敛/待确认,-0.1298076923076923,0.6338983050847458,0.054471307893970033,6.749199999999999,0.07271972974574781,0.004883568578404773,0.017904374364191344,0.030558397501480927,0.010092817878706084,0.03576537911301858,6.48,6.48,0.1172839506172838,0.1172839506172838,True,2,2026-09-01,沪深主板10%,17,10.045662100456632,BREAKOUT_AWAIT_RETEST,False,False,5,False,6.99,2026-09-21,1.6373212082070578,,False,False,True,首次放量突破，仅观察，等待缩量回踩确认,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,False,True,True,True,True,True,True,True,True,True,False,True,True,3,0,1,1,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002297,博云新材,22.68,0.029505220154334877,-0.00613496932515345,0.08829174664107486,0.2989690721649483,0.3079584775086506,-0.21167883211678828,1.0693430656934306,0.09492481203007516,-0.05853051058530512,0.349579831932773,0.2715397267206478,90691411.0,139042979.9,0.6522545119877713,0.16206634575515583,0.2407154370830722,0.6732694326505776,True,-0.015504562771329944,0.010547667342799327,False,3,2,部分收敛/待确认,-0.36824512534818943,0.5273507329281373,0.08870967741935476,20.2512,0.11993363356245546,0.005461442217941537,0.03316273957546212,-0.05248730648226019,0.07964620740512074,-0.026609442060085864,21.28,20.31,0.0657894736842104,0.11669128508124071,True,2,2026-09-03,沪深主板10%,17,10.011001100110018,READY_FOR_BREAKOUT,False,False,5,False,22.98,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002418,康盛股份,4.74,0.014989293361884481,0.025974025974025983,-0.11069418386491559,0.2880434782608696,0.3941176470588237,0.22480620155038755,-0.016597510373444035,0.08636363636363634,-0.2280130293159608,0.34649122807017546,0.24925201380897574,95764395.2,268201803.7,0.35706096632787115,0.0885128405491024,0.2525556862802612,0.350468610914108,True,-0.012319456244689886,-0.04265873015873012,False,3,2,部分收敛/待确认,-0.3342696629213483,0.4413145539906104,-0.048574869530309095,4.7219999999999995,0.003811944091486774,0.005793644031694578,0.03489771359807481,0.02013984842775174,0.009203616479887433,-0.002105263157894721,4.4,4.4,0.07727272727272716,0.07727272727272716,True,4,2026-08-31,沪深主板10%,17,10.123456790123452,INELIGIBLE,False,False,5,False,4.77,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002436,兴森科技,44.33,0.03381529850746268,0.10659011482775815,0.20625850340136043,0.3336341756919372,0.24173669467787096,-0.09530612244897962,1.1582278481012658,0.1150112023898431,-0.010270149586961375,0.25243902439024396,0.4555999321723252,132521278.0,138752472.0,0.9550912937969134,0.08840185723470897,0.07350971125491022,1.2025874639631917,True,0.045916354310514995,0.05948204704911264,True,3,3,收敛较充分,-0.19400000000000006,0.7146295801016314,0.16856242833230084,37.2988,0.188510086115371,0.006508786321834048,0.05126114166508655,-0.03484101164865139,0.07623000068449559,0.02025316455696191,40.17,37.38,0.10355987055016169,0.18592830390583193,True,1,2026-09-07,沪深主板10%,17,9.997006884166426,READY_FOR_BREAKOUT,False,False,3,False,44.0,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,0,1,1,7,True,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,True,False,True,True,False,True,True,True,True,True,True,True,0,1,1,1,3,1,4,1,12,False,10日速度仍偏快，整理可能未完成,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002515,金字火腿,7.95,0.04743083003952564,0.10570236439499303,-0.02573529411764708,-0.0025094102885820924,-0.04332129963898923,-0.20816733067729076,0.40957446808510656,0.1283497884344147,-0.10472972972972983,0.19020172910662814,0.6748087361627564,59072887.0,105346885.0,0.5607464046041798,0.049390604413011824,0.10017333508780982,0.49305141303039446,True,0.02252985884907721,-0.0027649769585252892,True,3,3,收敛较充分,-0.3187660668380462,0.410459587955626,0.021063447212946285,7.8724,0.009857222702098545,0.0001524545177356007,0.010687551382458693,-0.04920596727622706,0.043903002309468864,0.027131782945736482,7.09,6.94,0.12129760225669961,0.14553314121037464,True,3,2026-09-07,沪深主板10%,17,10.000000000000009,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,0,2,1,1,1,1,6,True,True,True,20日方向仍偏弱,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,True,True,False,True,False,False,True,True,True,3,1,1,1,0,1,4,1,12,False,40日趋势偏弱,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002837,英维克,62.23,-0.01659292035398241,0.036993834360939726,-0.034744842562432154,0.13662100456620996,0.015834149526607888,-0.18865710560625826,-0.09706906558328499,0.07717041800643078,-0.11880487114131988,0.203476482617587,0.37925964226276015,34747954.6,53236415.0,0.6527102660838451,0.0306827609486188,0.05222444345900578,0.587517241283837,True,0.018516688082764965,-0.015356098496348558,False,3,2,部分收敛/待确认,-0.3342248849898364,0.3443861490031479,-0.017027863777089758,61.5248,0.011462044573895325,0.0023068201071303474,0.024370476265520136,-0.04265780351620074,-0.03143218665373748,-0.01705891644290014,59.09,58.68,0.0531392790658316,0.06049761417859578,True,1,2026-08-25,沪深主板10%,17,10.009132420091316,RETEST_STABILIZING,True,False,5,False,62.22,2026-09-18,1.270963529336355,0.8276754400391679,True,False,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002918,蒙娜丽莎,11.31,0.018918918918918948,-0.033333333333333215,0.036663611365719495,0.15290519877675846,0.212218649517685,0.13440320962888674,0.01072386058981234,0.07339449541284393,-0.0922953451043339,0.14832535885167472,0.4948209529446572,20566213.2,23403954.5,0.8787494950906694,0.09603694571709359,0.12005958928197381,0.7999106634584575,True,-0.002320185614849035,0.005242227042660863,True,3,3,收敛较充分,-0.39679999999999993,0.3053221288515407,0.0265486725663715,10.8052,0.046718246770073746,0.003082064611956925,0.022712772744672538,0.002617146476854293,-0.02370318475056199,-0.033333333333333215,10.9,10.45,0.03761467889908254,0.08229665071770342,True,1,2026-08-28,沪深主板10%,17,9.999999999999986,READY_FOR_BREAKOUT,False,False,5,False,11.35,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,True,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002949,华阳国际,13.24,0.053301511535401636,0.06946688206785123,-0.057651245551601504,0.17064544650751534,0.39957716701902735,0.32135728542914177,-0.022878228782287846,0.16293103448275867,-0.0925291295407813,0.22624053826745158,0.7201672862453535,6540302.8,12832139.6,0.5096813940521657,0.03940433397297077,0.08710870523816294,0.4523581640346487,True,0.014995925020374834,-0.021186113044150412,False,3,2,部分收敛/待确认,-0.22025912838633688,0.529559748427673,0.016701862161643488,12.578800000000001,0.05256463255636468,0.008045903320938796,0.028378718759620503,0.0315962121681006,-0.013966958557842912,0.04746835443037978,11.6,11.6,0.14137931034482754,0.14137931034482754,True,1,2026-08-25,沪深主板10%,6,9.991158267020328,BREAKOUT_AWAIT_RETEST,False,False,5,False,12.64,2026-09-21,1.3201310776744113,,False,False,True,首次放量突破，仅观察，等待缩量回踩确认,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
003018,金富科技,49.72,0.0,0.022414147645486215,-0.09616433375749867,0.18947368421052646,0.304302203567681,-0.18678442917893368,1.0186764108810396,0.06921291411690232,-0.18371367591528487,0.29458023379383635,0.2349543729581713,13422856.0,21622385.2,0.6207851666614468,0.04796218855126767,0.07970133172998656,0.6017739918544239,True,0.0023625254582484434,-0.03621434242887844,False,3,2,部分收敛/待确认,-0.26558345642540626,0.6923340177960301,-0.0034973794706831818,48.1828,0.031903500834322696,0.005954369321218511,0.04117420539707939,-0.025736000512371793,0.11399339252529428,-0.010744130521289308,47.39,47.05,0.04916649082084823,0.05674814027630193,True,4,2026-09-03,沪深主板10%,17,10.002227667631992,READY_FOR_BREAKOUT,False,False,5,False,50.65,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
300456,赛微电子,37.65,0.029250956806998296,0.09511343804537509,-0.02662874870734233,0.22042139384116677,0.2732499154548529,-0.009210526315789558,-0.17560761988176055,0.13204172876304024,-0.09928229665071764,0.2341186996719356,0.5639947981432788,34583924.4,36347175.3,0.951488640164013,0.054521856833916416,0.0634792632957545,0.8588924004977047,True,0.02511585330968602,-0.01730274325138248,False,3,2,部分收敛/待确认,-0.44583455990579923,0.34394628546675327,0.02641694610288714,35.6864,0.055023762553801925,0.004650743781178468,0.02152091476010809,-0.024781513359707574,-0.03917639593659328,0.03776185226019835,33.55,33.53,0.12220566318926984,0.12287503728004756,True,1,2026-08-27,创业板20%,17,20.012953367875653,RETEST_STABILIZING,False,False,5,False,36.14,2026-09-18,1.34473733472315,1.1010791319116089,True,True,True,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
301550,斯菱智驱,98.53,0.03836020655495842,0.09477777777777785,0.007979539641943756,0.13409300184162065,0.33328822733423547,0.10932222472416142,-0.09422687994116563,0.19992799711988476,-0.033830162777015116,0.26306663363884086,0.7599899476205032,10118399.4,10252125.2,0.9869562849271487,0.04830774537914015,0.05031509359681299,0.9601044522791071,True,0.0336859125513711,0.020735041227567308,True,3,3,收敛较充分,-0.3275320775320776,0.5318962153726102,0.09144885875856423,89.156,0.10514154964332167,0.0035524378548499325,0.036856341259261516,-0.007584207437692059,-0.016423356152753477,0.019135291683905598,83.33,83.33,0.1824072962918517,0.1824072962918517,True,1,2026-09-07,创业板20%,17,19.99754480726739,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,True,True,True,True,False,True,True,True,False,True,True,True,0,1,1,1,3,1,4,1,12,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
600103,青山纸业,3.84,0.029490616621983934,0.06371191135734078,-0.017902813299232823,0.3426573426573427,0.42750929368029733,0.2715231788079471,0.10344827586206895,0.18597560975609767,-0.08571428571428574,0.21449275362318845,0.8670484508899147,274288322.6,427768185.6,0.6412078593813032,0.12679511898575183,0.20558670839829485,0.616747648588762,True,0.004424778761062065,-0.000806018269747355,True,3,3,收敛较充分,-0.3274956217162872,0.4563953488372093,0.030042918454935785,3.5595999999999997,0.07877289583099234,0.009300215492797914,0.03075091756770143,0.01803790652595305,0.005551942018212186,0.026737967914438387,3.28,3.28,0.1707317073170731,0.1707317073170731,True,5,2026-09-07,沪深主板10%,17,10.158730158730167,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,True,True,True,True,False,True,True,True,False,True,True,True,0,1,1,1,3,1,4,1,12,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
600551,时代出版,7.66,0.018617021276595924,0.014569536423841178,-0.06012269938650305,0.12152269399707172,0.14157973174366623,0.12979351032448383,-0.007772020725388518,0.06868131868131867,-0.1936842105263158,0.31396957123098196,0.21875151280437627,19227038.8,63424505.8,0.3031484212211237,0.02832309913027597,0.1008328349484222,0.28089162766041187,True,0.0037443166622093127,-0.018313128707763804,False,3,2,部分收敛/待确认,-0.1936842105263158,0.39273927392739283,-0.007643477134343768,7.555600000000001,0.01381756577902471,0.0037729833138484548,0.012180212814127511,0.016795927106628028,-0.006006039972401456,0.003931847968545288,7.28,7.23,0.052197802197802234,0.05947441217150762,True,3,2026-09-01,沪深主板10%,17,10.060606060606059,READY_FOR_BREAKOUT,False,False,5,False,7.66,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
600967,内蒙一机,13.86,0.022123893805309658,-0.03144654088050325,0.038980509745127456,0.27155963302752295,0.16470588235294104,0.3075471698113208,-0.07352941176470595,0.09647779479326185,-0.11663479923518161,0.4250681198910082,0.2269701967251737,82319622.2,136006701.7,0.605261514109639,0.0502547853794631,0.07763803746313598,0.6472959263469924,True,-0.03180515759312319,0.0009375450742823421,False,3,2,部分收敛/待确认,-0.46753745678063774,0.2398500936914428,0.0642709053213546,12.5952,0.1004192073170731,0.007229223977992527,0.025581842662050436,0.0361561119293079,-0.034228490468830586,-0.032122905027933024,13.06,12.95,0.06125574272588041,0.07027027027027022,True,2,2026-09-02,沪深主板10%,17,10.018050541516232,READY_FOR_BREAKOUT,False,False,5,False,14.09,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
601208,东材科技,52.75,0.02826510721247577,0.09235866639055712,0.07259048393655965,0.20654162854528813,0.21908943840998374,-0.21561338289962828,0.7392021101219914,0.16108786610878667,-0.0495495495495496,0.16384306732055287,0.9831839011755331,79827939.2,54020010.4,1.4777475718516337,0.0808326289468936,0.05771207169211866,1.4006190832676755,False,0.04732560012888665,0.03029740160567962,True,3,2,部分收敛/待确认,-0.3436605698643773,0.5704510108864695,0.07828006663873022,48.3248,0.09157202926861552,0.0026141729669619806,0.037141527335218916,-0.07370403524138613,0.06610040451664378,-0.02872399189836128,47.8,44.86,0.10355648535564854,0.17588051716451192,True,1,2026-08-27,沪深主板10%,17,9.991039426523308,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,60,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,False,False,False,True,True,True,True,True,False,False,True,True,3,1,0,1,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
