股票代码,股票名称,缓存行数,最早交易日,最后交易日,日期已最新,统一深缓存就绪,需要异常补抓
000960,锡业股份,36,2026-07-30,2026-09-17,False,False,True
000962,东方钽业,280,2025-07-28,2026-09-17,False,True,True
000975,山金国际,36,2026-07-30,2026-09-17,False,False,True
000977,浪潮信息,280,2025-07-28,2026-09-17,False,True,True
000978,桂林旅游,280,2025-07-28,2026-09-17,False,True,True
000980,众泰汽车,280,2025-07-28,2026-09-17,False,True,True
000981,山子高科,280,2025-07-28,2026-09-17,False,True,True
000988,华工科技,280,2025-07-28,2026-09-17,False,True,True
000989,九芝堂,36,2026-07-30,2026-09-17,False,False,True
000993,闽东电力,280,2025-07-28,2026-09-17,False,True,True
001210,金房能源,261,2025-08-22,2026-09-17,False,True,True
001216,华瓷股份,280,2025-07-28,2026-09-17,False,True,True
001223,欧克科技,280,2025-07-28,2026-09-17,False,True,True
001232,嘉立创,33,2026-08-04,2026-09-17,False,False,True
001258,立新能源,280,2025-07-28,2026-09-17,False,True,True
001268,联合精密,258,2025-08-27,2026-09-17,False,True,True
001277,速达股份,280,2025-07-28,2026-09-17,False,True,True
001309,德明利,280,2025-07-28,2026-09-17,False,True,True
001326,联域股份,280,2025-07-28,2026-09-17,False,True,True
001330,博纳影业,280,2025-07-28,2026-09-17,False,True,True
001337,四川黄金,128,2026-03-17,2026-09-17,False,False,True
001358,兴欣新材,280,2025-07-28,2026-09-17,False,True,True
001359,平安电工,36,2026-07-30,2026-09-17,False,False,True
001366,播恩集团,280,2025-07-28,2026-09-17,False,True,True
001378,德冠新材,280,2025-07-28,2026-09-17,False,True,True
001696,宗申动力,280,2025-07-28,2026-09-17,False,True,True
001896,豫能控股,280,2025-07-28,2026-09-17,False,True,True
002011,盾安环境,280,2025-07-28,2026-09-17,False,True,True
002012,凯恩股份,261,2025-08-22,2026-09-17,False,True,True
002015,协鑫能科,280,2025-07-28,2026-09-17,False,True,True
002017,东信和平,280,2025-07-28,2026-09-17,False,True,True
002037,保利联合,261,2025-08-22,2026-09-17,False,True,True
002038,双鹭药业,280,2025-07-28,2026-09-17,False,True,True
002040,南 京 港,280,2025-07-28,2026-09-17,False,True,True
002041,登海种业,258,2025-08-27,2026-09-17,False,True,True
002046,国机精工,280,2025-07-28,2026-09-17,False,True,True
002059,云南旅游,35,2026-07-31,2026-09-17,False,False,True
002068,黑猫股份,280,2025-07-28,2026-09-17,False,True,True
002072,凯瑞德,280,2025-07-28,2026-09-17,False,True,True
002081,金 螳 螂,280,2025-07-28,2026-09-17,False,True,True
002084,海鸥住工,280,2025-07-21,2026-09-17,False,True,True
002094,青岛金王,280,2025-07-28,2026-09-17,False,True,True
002104,恒宝股份,280,2025-07-28,2026-09-17,False,True,True
002107,沃华医药,280,2025-07-28,2026-09-17,False,True,True
002112,三变科技,280,2025-07-28,2026-09-17,False,True,True
002124,天邦食品,280,2025-07-28,2026-09-17,False,True,True
002138,顺络电子,280,2025-07-28,2026-09-17,False,True,True
002141,贤丰控股,280,2025-07-28,2026-09-17,False,True,True
002155,湖南黄金,280,2025-07-07,2026-09-17,False,True,True
002161,远 望 谷,280,2025-07-28,2026-09-17,False,True,True
002165,红 宝 丽,280,2025-07-28,2026-09-17,False,True,True
002171,楚江新材,280,2025-07-28,2026-09-17,False,True,True
002172,澳洋健康,280,2025-07-21,2026-09-17,False,True,True
002174,游族网络,280,2025-07-28,2026-09-17,False,True,True
002180,奔图科技,36,2026-07-30,2026-09-17,False,False,True
002185,华天科技,0,,,False,False,True
002194,武汉凡谷,280,2025-07-28,2026-09-17,False,True,True
002201,九鼎新材,280,2025-07-28,2026-09-17,False,True,True
002212,天融信,280,2025-07-28,2026-09-17,False,True,True
002213,大为股份,280,2025-07-28,2026-09-17,False,True,True
002222,福晶科技,280,2025-07-28,2026-09-17,False,True,True
002229,鸿博股份,260,2025-08-25,2026-09-17,False,True,True
002232,启明信息,280,2025-07-28,2026-09-17,False,True,True
002235,安妮股份,280,2025-07-21,2026-09-17,False,True,True
002242,九阳股份,280,2025-07-28,2026-09-17,False,True,True
002256,兆新股份,280,2025-07-28,2026-09-17,False,True,True
002265,建设工业,280,2025-07-28,2026-09-17,False,True,True
002277,友阿股份,280,2025-07-28,2026-09-17,False,True,True
002281,光迅科技,280,2025-07-28,2026-09-17,False,True,True
002285,世联行,280,2025-07-28,2026-09-17,False,True,True
002295,精艺股份,280,2025-07-28,2026-09-17,False,True,True
002297,博云新材,280,2025-07-28,2026-09-17,False,True,True
002300,太阳电缆,280,2025-07-28,2026-09-17,False,True,True
002303,美盈森,280,2025-07-28,2026-09-17,False,True,True
002322,理工能科,260,2025-08-25,2026-09-17,False,True,True
002328,新朋股份,36,2026-07-30,2026-09-17,False,False,True
002329,皇氏集团,261,2025-08-22,2026-09-17,False,True,True
002348,高乐股份,36,2026-07-30,2026-09-17,False,False,True
002349,精华制药,280,2025-07-28,2026-09-17,False,True,True
002354,天娱数科,280,2025-07-28,2026-09-17,False,True,True
002364,中恒电气,36,2026-07-30,2026-09-17,False,False,True
002365,永安药业,262,2025-08-21,2026-09-17,False,True,True
002370,亚太药业,280,2025-07-21,2026-09-17,False,True,True
002377,国创高新,280,2025-07-28,2026-09-17,False,True,True
002382,蓝帆医疗,280,2025-07-28,2026-09-17,False,True,True
002384,东山精密,36,2026-07-30,2026-09-17,False,False,True
002396,星网锐捷,280,2025-07-28,2026-09-17,False,True,True
002403,爱仕达,280,2025-07-28,2026-09-17,False,True,True
002409,雅克科技,36,2026-07-30,2026-09-17,False,False,True
002418,康盛股份,280,2025-07-28,2026-09-17,False,True,True
002421,达实智能,280,2025-07-28,2026-09-17,False,True,True
002428,云南锗业,36,2026-07-30,2026-09-17,False,False,True
002436,兴森科技,280,2025-07-28,2026-09-17,False,True,True
002437,誉衡药业,280,2025-07-28,2026-09-17,False,True,True
002438,江苏神通,36,2026-07-30,2026-09-17,False,False,True
002442,龙星科技,280,2025-07-28,2026-09-17,False,True,True
002443,金洲管道,280,2025-07-28,2026-09-17,False,True,True
002445,中南文化,280,2025-07-07,2026-09-17,False,True,True
002448,中原内配,280,2025-07-28,2026-09-17,False,True,True
002457,青龙管业,280,2025-07-28,2026-09-17,False,True,True
002463,沪电股份,280,2025-07-28,2026-09-17,False,True,True
002470,金正大,280,2025-07-28,2026-09-17,False,True,True
002474,榕基软件,280,2025-07-28,2026-09-17,False,True,True
002476,新叶股份,260,2025-08-25,2026-09-17,False,True,True
002484,江海股份,36,2026-07-30,2026-09-17,False,False,True
002487,大金重工,280,2025-07-28,2026-09-17,False,True,True
002491,通鼎互联,280,2025-07-28,2026-09-17,False,True,True
002498,汉缆股份,280,2025-07-28,2026-09-17,False,True,True
002515,金字火腿,280,2025-07-28,2026-09-17,False,True,True
002517,恺英网络,280,2025-07-28,2026-09-17,False,True,True
002531,天顺风能,280,2025-07-28,2026-09-17,False,True,True
002536,飞龙股份,280,2025-07-28,2026-09-17,False,True,True
002545,东方铁塔,36,2026-07-30,2026-09-17,False,False,True
002548,金新农,280,2025-07-28,2026-09-17,False,True,True
002552,宝鼎科技,280,2025-07-28,2026-09-17,False,True,True
002558,巨人网络,36,2026-07-30,2026-09-17,False,False,True
002560,通达股份,280,2025-07-28,2026-09-17,False,True,True
002564,天沃科技,280,2025-07-28,2026-09-17,False,True,True
002579,中京电子,280,2025-07-28,2026-09-17,False,True,True
002580,圣阳股份,260,2025-08-25,2026-09-17,False,True,True
002582,好想你,280,2025-07-28,2026-09-17,False,True,True
002584,西陇科学,280,2025-07-28,2026-09-17,False,True,True
002585,双星新材,280,2025-07-28,2026-09-17,False,True,True
002589,瑞康医药,280,2025-07-28,2026-09-17,False,True,True
002600,领益智造,280,2025-07-28,2026-09-17,False,True,True
002607,中公教育,36,2026-07-30,2026-09-17,False,False,True
002617,露笑科技,280,2025-07-28,2026-09-17,False,True,True
002631,德尔未来,280,2025-07-28,2026-09-17,False,True,True
002636,金安国纪,280,2025-07-28,2026-09-17,False,True,True
002638,勤上股份,280,2025-07-28,2026-09-17,False,True,True
002639,雪人集团,280,2025-07-28,2026-09-17,False,True,True
002645,华宏科技,280,2025-07-28,2026-09-17,False,True,True
002655,共达电声,258,2025-08-27,2026-09-17,False,True,True
002659,凯文教育,280,2025-07-28,2026-09-17,False,True,True
002661,克明食品,280,2025-07-28,2026-09-17,False,True,True
002669,康达新材,280,2025-07-28,2026-09-17,False,True,True
002686,亿利达,280,2025-07-22,2026-09-17,False,True,True
002687,乔治白,280,2025-07-28,2026-09-17,False,True,True
002695,煌上煌,36,2026-07-30,2026-09-17,False,False,True
002702,海欣食品,262,2025-08-21,2026-09-17,False,True,True
002703,浙江世宝,280,2025-07-28,2026-09-17,False,True,True
002706,良信股份,280,2025-07-28,2026-09-17,False,True,True
002708,光洋股份,280,2025-07-28,2026-09-17,False,True,True
002716,湖南白银,280,2025-07-28,2026-09-17,False,True,True
002721,金一文化,280,2025-07-28,2026-09-17,False,True,True
002724,海洋王,262,2025-08-21,2026-09-17,False,True,True
002734,利民股份,261,2025-08-22,2026-09-17,False,True,True
002741,光华科技,36,2026-07-30,2026-09-17,False,False,True
002742,冀衡医药,280,2025-07-24,2026-09-17,False,True,True
002774,快意电梯,280,2025-07-28,2026-09-17,False,True,True
002775,文科股份,36,2026-07-30,2026-09-17,False,False,True
002779,中坚科技,280,2025-07-28,2026-09-17,False,True,True
002790,瑞尔特,280,2025-07-28,2026-09-17,False,True,True
002796,世嘉科技,280,2025-07-28,2026-09-17,False,True,True
002806,华锋股份,280,2025-07-21,2026-09-17,False,True,True
002811,郑中设计,280,2025-07-28,2026-09-17,False,True,True
002815,崇达技术,280,2025-07-28,2026-09-17,False,True,True
002824,和胜股份,280,2025-07-28,2026-09-17,False,True,True
002827,高争民爆,261,2025-08-22,2026-09-17,False,True,True
002828,贝肯能源,280,2025-07-21,2026-09-17,False,True,True
002829,星网宇达,261,2025-08-22,2026-09-17,False,True,True
002837,英维克,280,2025-07-28,2026-09-17,False,True,True
002846,英联股份,261,2025-08-22,2026-09-17,False,True,True
002851,麦格米特,280,2025-07-28,2026-09-17,False,True,True
002855,捷荣技术,35,2026-07-31,2026-09-17,False,False,True
002859,洁美科技,280,2025-07-14,2026-09-17,False,True,True
002870,香山股份,280,2025-07-14,2026-09-17,False,True,True
002880,卫光生物,280,2025-07-28,2026-09-17,False,True,True
002882,金龙羽,261,2025-08-22,2026-09-17,False,True,True
002886,沃特股份,280,2025-07-28,2026-09-17,False,True,True
002902,铭普光磁,280,2025-07-28,2026-09-17,False,True,True
002907,华森制药,280,2025-07-28,2026-09-17,False,True,True
002908,德生科技,280,2025-07-28,2026-09-17,False,True,True
002909,集泰股份,36,2026-07-30,2026-09-17,False,False,True
002912,中新赛克,280,2025-07-28,2026-09-17,False,True,True
002913,奥士康,260,2025-08-25,2026-09-17,False,True,True
002915,中欣氟材,280,2025-07-28,2026-09-17,False,True,True
002916,深南电路,280,2025-07-28,2026-09-17,False,True,True
002918,蒙娜丽莎,280,2025-07-28,2026-09-17,False,True,True
002929,润建股份,36,2026-07-30,2026-09-17,False,False,True
002931,锋龙股份,36,2026-07-30,2026-09-17,False,False,True
002938,鹏鼎控股,36,2026-07-30,2026-09-17,False,False,True
002942,新农股份,280,2025-07-28,2026-09-17,False,True,True
002947,恒铭达,280,2025-07-28,2026-09-17,False,True,True
002949,华阳国际,280,2025-07-28,2026-09-17,False,True,True
002951,金时科技,280,2025-07-28,2026-09-17,False,True,True
002953,日丰股份,280,2025-07-28,2026-09-17,False,True,True
002957,科瑞技术,280,2025-07-28,2026-09-17,False,True,True
002963,豪尔赛,280,2025-07-28,2026-09-17,False,True,True
002971,和远气体,36,2026-07-30,2026-09-17,False,False,True
002973,侨银股份,261,2025-08-22,2026-09-17,False,True,True
002975,博杰股份,280,2025-07-28,2026-09-17,False,True,True
002976,瑞玛精密,280,2025-07-28,2026-09-17,False,True,True
002980,华盛昌,280,2025-07-28,2026-09-17,False,True,True
002988,豪美新材,280,2025-07-28,2026-09-17,False,True,True
002989,中天精装,280,2025-07-28,2026-09-17,False,True,True
003001,中岩大地,280,2025-07-28,2026-09-17,False,True,True
003005,竞业达,36,2026-07-30,2026-09-17,False,False,True
003018,金富科技,280,2025-07-28,2026-09-17,False,True,True
003026,中晶科技,280,2025-07-28,2026-09-17,False,True,True
003031,中瓷电子,280,2025-07-28,2026-09-17,False,True,True
003040,楚天龙,280,2025-07-28,2026-09-17,False,True,True
300017,网宿科技,280,2025-07-28,2026-09-17,False,True,True
300051,琏升科技,36,2026-07-30,2026-09-17,False,False,True
300063,天龙集团,280,2025-07-28,2026-09-17,False,True,True
300112,万讯自控,280,2025-07-28,2026-09-17,False,True,True
300120,经纬辉开,280,2025-07-28,2026-09-17,False,True,True
300122,智飞生物,280,2025-07-28,2026-09-17,False,True,True
300134,大富科技,261,2025-08-22,2026-09-17,False,True,True
300139,晓程科技,128,2026-03-17,2026-09-17,False,False,True
300142,沃森生物,280,2025-07-24,2026-09-17,False,True,True
300151,昌红科技,280,2025-07-28,2026-09-17,False,True,True
300169,天晟新材,280,2025-07-21,2026-09-17,False,True,True
300189,神农种业,280,2025-07-28,2026-09-17,False,True,True
300197,节能铁汉,280,2025-07-28,2026-09-17,False,True,True
300209,行云科技,280,2025-07-28,2026-09-17,False,True,True
300214,日科化学,36,2026-07-30,2026-09-17,False,False,True
300243,瑞丰高材,128,2026-03-17,2026-09-17,False,False,True
300270,中威电子,36,2026-07-30,2026-09-17,False,False,True
300287,飞利信,36,2026-07-30,2026-09-17,False,False,True
300305,裕兴股份,261,2025-08-22,2026-09-17,False,True,True
300319,麦捷科技,280,2025-07-28,2026-09-17,False,True,True
300333,兆日科技,280,2025-07-14,2026-09-17,False,True,True
300345,华民股份,280,2025-07-28,2026-09-17,False,True,True
300359,全通教育,280,2025-07-28,2026-09-17,False,True,True
300363,博腾股份,280,2025-07-28,2026-09-17,False,True,True
300364,中文在线,280,2025-07-28,2026-09-17,False,True,True
300368,汇金股份,280,2025-07-28,2026-09-17,False,True,True
300369,绿盟科技,280,2025-07-28,2026-09-17,False,True,True
300378,鼎捷数智,280,2025-07-28,2026-09-17,False,True,True
300386,飞天诚信,280,2025-07-28,2026-09-17,False,True,True
300394,天孚通信,280,2025-07-28,2026-09-17,False,True,True
300408,三环集团,280,2025-07-28,2026-09-17,False,True,True
300413,芒果超媒,35,2026-07-31,2026-09-17,False,False,True
300456,赛微电子,280,2025-07-28,2026-09-17,False,True,True
300464,星徽股份,280,2025-07-28,2026-09-17,False,True,True
300476,胜宏科技,36,2026-07-30,2026-09-17,False,False,True
300480,光力科技,36,2026-07-30,2026-09-17,False,False,True
300499,高澜股份,280,2025-07-28,2026-09-17,False,True,True
300508,维宏股份,36,2026-07-30,2026-09-17,False,False,True
300515,三德科技,261,2025-08-22,2026-09-17,False,True,True
300530,领湃科技,280,2025-07-28,2026-09-17,False,True,True
300538,同益股份,130,2026-03-13,2026-09-17,False,False,True
300553,集智股份,280,2025-07-28,2026-09-17,False,True,True
300562,乐心股份,280,2025-07-28,2026-09-17,False,True,True
300563,神宇股份,280,2025-07-28,2026-09-17,False,True,True
300570,太辰光,280,2025-07-28,2026-09-17,False,True,True
300598,诚迈科技,280,2025-07-28,2026-09-17,False,True,True
300605,恒锋信息,36,2026-07-30,2026-09-17,False,False,True
300613,富瀚微,128,2026-03-17,2026-09-17,False,False,True
300620,光库科技,280,2025-07-14,2026-09-17,False,True,True
300642,透景生命,35,2026-07-31,2026-09-17,False,False,True
300647,超频三,280,2025-07-28,2026-09-17,False,True,True
300656,民德电子,0,,,False,False,True
300672,国科微,128,2026-03-17,2026-09-17,False,False,True
300679,电连技术,280,2025-07-28,2026-09-17,False,True,True
300684,中石科技,280,2025-07-28,2026-09-17,False,True,True
300686,智动力,130,2026-03-13,2026-09-17,False,False,True
300688,创业黑马,280,2025-07-28,2026-09-17,False,True,True
300689,澄天伟业,280,2025-07-28,2026-09-17,False,True,True
300711,广哈通信,280,2025-07-28,2026-09-17,False,True,True
300741,华宝股份,280,2025-07-28,2026-09-17,False,True,True
300765,石药创新,280,2025-07-28,2026-09-17,False,True,True
300788,中信出版,280,2025-07-28,2026-09-17,False,True,True
300789,唐源电气,36,2026-07-30,2026-09-17,False,False,True
300798,锦鸡股份,280,2025-07-28,2026-09-17,False,True,True
300802,矩子科技,280,2025-07-28,2026-09-17,False,True,True
300805,电声股份,280,2025-07-28,2026-09-17,False,True,True
300820,英杰电气,280,2025-07-28,2026-09-17,False,True,True
300830,金现代,280,2025-07-28,2026-09-17,False,True,True
300839,博汇股份,258,2025-08-27,2026-09-17,False,True,True
300841,康华生物,280,2025-07-28,2026-09-17,False,True,True
300846,首都在线,36,2026-07-30,2026-09-17,False,False,True
300852,四会富仕,280,2025-07-28,2026-09-17,False,True,True
300864,南大环境,280,2025-07-28,2026-09-17,False,True,True
300894,火星人,36,2026-07-30,2026-09-17,False,False,True
300897,山科智能,130,2026-03-13,2026-09-17,False,False,True
300903,科翔股份,280,2025-07-28,2026-09-17,False,True,True
300911,亿田智能,280,2025-07-28,2026-09-17,False,True,True
300913,兆龙互连,280,2025-07-28,2026-09-17,False,True,True
300922,天秦装备,280,2025-07-28,2026-09-17,False,True,True
300929,华骐环保,280,2025-07-28,2026-09-17,False,True,True
300939,秋田微,280,2025-07-28,2026-09-17,False,True,True
300961,深水海纳,33,2026-08-04,2026-09-17,False,False,True
300970,华绿生物,280,2025-07-28,2026-09-17,False,True,True
300981,中红医疗,280,2025-07-28,2026-09-17,False,True,True
300985,致远新能,36,2026-07-30,2026-09-17,False,False,True
300990,同飞股份,36,2026-07-30,2026-09-17,False,False,True
300992,泰福泵业,0,,,False,False,True
301018,申菱环境,280,2025-07-28,2026-09-17,False,True,True
301026,浩通科技,36,2026-07-30,2026-09-17,False,False,True
301045,天禄科技,36,2026-07-30,2026-09-17,False,False,True
301060,兰卫医学,280,2025-07-28,2026-09-17,False,True,True
301080,百普赛斯,0,,,False,False,True
301085,亚康股份,280,2025-07-28,2026-09-17,False,True,True
301086,鸿富瀚,280,2025-07-28,2026-09-17,False,True,True
301106,骏成科技,280,2025-07-28,2026-09-17,False,True,True
301123,奕东电子,280,2025-07-28,2026-09-17,False,True,True
301127,武汉天源,280,2025-07-28,2026-09-17,False,True,True
301129,瑞纳智能,280,2025-07-28,2026-09-17,False,True,True
301132,满坤科技,280,2025-07-28,2026-09-17,False,True,True
301151,冠龙节能,280,2025-07-28,2026-09-17,False,True,True
301152,天力锂能,280,2025-07-28,2026-09-17,False,True,True
301158,德石股份,128,2026-03-17,2026-09-17,False,False,True
301165,锐捷网络,36,2026-07-30,2026-09-17,False,False,True
301171,易点天下,36,2026-07-30,2026-09-17,False,False,True
301176,逸豪新材,280,2025-07-28,2026-09-17,False,True,True
301177,迪阿股份,280,2025-07-28,2026-09-17,False,True,True
301182,凯旺科技,36,2026-07-30,2026-09-17,False,False,True
301183,东田微,280,2025-07-28,2026-09-17,False,True,True
301189,奥尼电子,0,,,False,False,True
301190,善水科技,130,2026-03-13,2026-09-17,False,False,True
301205,联特科技,280,2025-07-28,2026-09-17,False,True,True
301211,亨迪药业,280,2025-07-28,2026-09-17,False,True,True
301217,铜冠铜箔,36,2026-07-30,2026-09-17,False,False,True
301227,森鹰窗业,258,2025-08-27,2026-09-17,False,True,True
301231,荣信文化,280,2025-07-28,2026-09-17,False,True,True
301251,威尔高,258,2025-08-27,2026-09-17,False,True,True
301270,汉仪股份,36,2026-07-30,2026-09-17,False,False,True
301282,金禄电子,280,2025-07-28,2026-09-17,False,True,True
301292,海科新源,36,2026-07-30,2026-09-17,False,False,True
301297,富乐德,280,2025-07-28,2026-09-17,False,True,True
301357,北方长龙,280,2025-07-28,2026-09-17,False,True,True
301366,一博科技,280,2025-07-28,2026-09-17,False,True,True
301373,凌玮科技,280,2025-07-28,2026-09-17,False,True,True
301382,蜂助手,36,2026-07-30,2026-09-17,False,False,True
301390,经纬股份,280,2025-07-21,2026-09-17,False,True,True
301399,英特科技,280,2025-07-28,2026-09-17,False,True,True
301419,阿莱德,280,2025-07-28,2026-09-17,False,True,True
301449,天溯计量,180,2025-12-23,2026-09-17,False,False,True
301486,致尚科技,280,2025-07-28,2026-09-17,False,True,True
301489,思泉新材,280,2025-07-28,2026-09-17,False,True,True
301520,万邦医药,280,2025-07-28,2026-09-17,False,True,True
301529,福赛科技,280,2025-07-28,2026-09-17,False,True,True
301550,斯菱智驱,280,2025-07-28,2026-09-17,False,True,True
301580,爱迪特,280,2025-07-28,2026-09-17,False,True,True
301583,托伦斯,0,,,False,False,True
301591,肯特股份,280,2025-07-28,2026-09-17,False,True,True
301626,苏州天脉,280,2025-07-28,2026-09-17,False,True,True
301630,同宇新材,280,2025-07-28,2026-09-17,False,True,True
301668,昊创瑞通,36,2026-07-30,2026-09-17,False,False,True
301689,电科思仪,0,,,False,False,True
600059,古越龙山,280,2025-07-28,2026-09-17,False,True,True
600088,中视传媒,280,2025-07-28,2026-09-17,False,True,True
600095,湘财股份,280,2025-07-28,2026-09-17,False,True,True
600103,青山纸业,280,2025-07-28,2026-09-17,False,True,True
600105,永鼎股份,280,2025-07-28,2026-09-17,False,True,True
600108,亚盛集团,280,2025-07-28,2026-09-17,False,True,True
600110,诺德股份,280,2025-07-28,2026-09-17,False,True,True
600121,郑州煤电,280,2025-07-28,2026-09-17,False,True,True
600127,金健米业,280,2025-07-28,2026-09-17,False,True,True
600150,中国船舶,280,2025-07-22,2026-09-17,False,True,True
600162,香江控股,280,2025-07-28,2026-09-17,False,True,True
600165,宁科生物,280,2025-07-22,2026-09-17,False,True,True
600172,黄河旋风,280,2025-07-28,2026-09-17,False,True,True
600176,中国巨石,280,2025-07-28,2026-09-17,False,True,True
600183,生益科技,280,2025-07-28,2026-09-17,False,True,True
600184,光电股份,280,2025-07-28,2026-09-17,False,True,True
600186,莲花控股,260,2025-08-25,2026-09-17,False,True,True
600192,长城电工,280,2025-07-28,2026-09-17,False,True,True
600198,大唐电信,280,2025-07-28,2026-09-17,False,True,True
600206,有研新材,280,2025-07-28,2026-09-17,False,True,True
600207,安彩高科,280,2025-07-28,2026-09-17,False,True,True
600227,赤天化,280,2025-07-28,2026-09-17,False,True,True
600228,返利科技,280,2025-07-18,2026-09-17,False,True,True
600237,铜峰电子,280,2025-07-28,2026-09-17,False,True,True
600255,鑫科材料,280,2025-07-28,2026-09-17,False,True,True
600272,开开实业,280,2025-07-28,2026-09-17,False,True,True
600288,大恒科技,280,2025-07-28,2026-09-17,False,True,True
600313,农发种业,280,2025-07-28,2026-09-17,False,True,True
600318,新力金融,280,2025-07-28,2026-09-17,False,True,True
600326,西藏天路,280,2025-07-28,2026-09-17,False,True,True
600330,天通股份,280,2025-07-28,2026-09-17,False,True,True
600353,旭光电子,280,2025-07-28,2026-09-17,False,True,True
600354,敦煌种业,280,2025-07-28,2026-09-17,False,True,True
600359,新农开发,280,2025-07-28,2026-09-17,False,True,True
600362,江西铜业,280,2025-07-28,2026-09-17,False,True,True
600367,红星发展,280,2025-07-28,2026-09-17,False,True,True
600368,五洲交通,261,2025-08-22,2026-09-17,False,True,True
600371,万向德农,280,2025-07-28,2026-09-17,False,True,True
600378,昊华科技,280,2025-07-28,2026-09-17,False,True,True
600379,宝光股份,280,2025-07-28,2026-09-17,False,True,True
600396,华电辽能,280,2025-07-28,2026-09-17,False,True,True
600397,江钨装备,280,2025-07-28,2026-09-17,False,True,True
600403,大有能源,280,2025-07-28,2026-09-17,False,True,True
600409,三友化工,280,2025-07-28,2026-09-17,False,True,True
600410,华胜天成,280,2025-07-28,2026-09-17,False,True,True
600460,士兰微,36,2026-07-30,2026-09-17,False,False,True
600468,百利电气,280,2025-07-28,2026-09-17,False,True,True
600475,华光环能,280,2025-07-28,2026-09-17,False,True,True
600479,千金药业,36,2026-07-30,2026-09-17,False,False,True
600487,亨通光电,280,2025-07-28,2026-09-17,False,True,True
600488,津药药业,280,2025-07-28,2026-09-17,False,True,True
600498,烽火通信,280,2025-07-28,2026-09-17,False,True,True
600500,中化国际,280,2025-07-15,2026-09-17,False,True,True
600508,上海能源,280,2025-07-28,2026-09-17,False,True,True
600513,联环药业,36,2026-07-30,2026-09-17,False,False,True
