股票代码,股票名称,状态,交易日数,前复权源,未复权源,缓存模式,未复权匹配日,错误
000628,高新发展,成功,120,global-cache,global-cache,local-cache,110,
002015,协鑫能科,成功,120,global-cache,global-cache,local-cache,120,
002213,大为股份,成功,120,global-cache,global-cache,local-cache,120,
002303,美盈森,成功,120,global-cache,global-cache,local-cache,110,
002708,光洋股份,成功,120,global-cache,global-cache,local-cache,120,
002916,深南电路,成功,120,global-cache,global-cache,local-cache,120,
002975,博杰股份,成功,120,global-cache,global-cache,local-cache,120,
300378,鼎捷数智,成功,120,global-cache,global-cache,local-cache,120,
301419,阿莱德,成功,120,global-cache,global-cache,local-cache,120,
600186,莲花控股,成功,120,global-cache,global-cache,local-cache,111,
600353,旭光电子,成功,120,global-cache,global-cache,local-cache,120,
600500,中化国际,成功,120,global-cache,global-cache,local-cache,120,
601890,亚星锚链,成功,120,global-cache,global-cache,local-cache,120,
603221,爱丽家居,成功,120,global-cache,global-cache,local-cache,111,
603316,诚邦股份,成功,120,global-cache,global-cache,local-cache,120,
603679,华体科技,成功,120,global-cache,global-cache,local-cache,120,
605118,力鼎光电,成功,120,global-cache,global-cache,local-cache,120,
688112,鼎阳科技,成功,120,global-cache,global-cache,local-cache,120,
000981,山子高科,成功,120,global-cache,global-cache,local-cache,120,
002046,国机精工,成功,120,global-cache,global-cache,local-cache,120,
002212,天融信,成功,120,global-cache,global-cache,local-cache,120,
002349,精华制药,成功,120,global-cache,global-cache,local-cache,120,
002552,宝鼎科技,成功,120,global-cache,global-cache,local-cache,120,
002882,金龙羽,成功,120,global-cache,global-cache,local-cache,110,
300563,神宇股份,成功,120,global-cache,global-cache,local-cache,120,
600105,永鼎股份,成功,120,global-cache,global-cache,local-cache,120,
600207,安彩高科,成功,120,global-cache,global-cache,local-cache,120,
600641,先导基电,成功,120,global-cache,global-cache,local-cache,120,
601999,出版传媒,成功,120,global-cache,global-cache,local-cache,110,
603083,剑桥科技,成功,120,global-cache,global-cache,local-cache,120,
603150,万朗磁塑,成功,120,global-cache,global-cache,local-cache,120,
603693,江苏新能,成功,120,global-cache,global-cache,local-cache,120,
605069,正和生态,成功,120,global-cache,global-cache,local-cache,120,
688378,奥来德,成功,120,global-cache,global-cache,local-cache,120,
000536,华映科技,成功,120,global-cache,global-cache,local-cache,120,
